,league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,previous_season_position,is_in_europe,lagged_mpm_1,lagged_fmp_1,lagged_xg_perf_1,lagged_npxg_perf_1,lagged_xg_per_shot_1,lagged_penalty_taker_1,lagged_g90_1,lagged_a90_1,lagged_ga90_1,lagged_xg90_1,lagged_xa90_1,lagged_goals_1,lagged_mpm_2,lagged_fmp_2,lagged_xg_perf_2,lagged_npxg_perf_2,lagged_xg_per_shot_2,lagged_penalty_taker_2,lagged_g90_2,lagged_a90_2,lagged_ga90_2,lagged_xg90_2,lagged_xa90_2,lagged_goals_2,main_pos,position_1,position_2,position_3,position_4
388,ENG-Premier League,1920,Sheffield United,simon moore,1,2019,238,7715,GK,2,180,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.029432499781250954,0.029432499781250954,21.0,0.0,90.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1658,ENG-Premier League,2223,Bournemouth,siriki dembélé,1,2022,73,10749,S,6,93,0.0,0.1077635008841753,0,0.1077635008841753,0,0.26048700511455536,2,4,0,0,0.40328139811754227,0.16375209763646126,21.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1
409,ENG-Premier League,1920,Southampton,sofiane boufal,1,2019,74,1734,M S,20,746,0.0,1.0145515957847238,0,1.0145515957847238,2,2.698257951065898,18,15,2,0,6.150285892188549,3.5498684272170067,16.0,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
2520,ENG-Premier League,2324,Manchester United,sofyan amrabat,1,2023,89,7927,D M S,21,922,0.0,0.07372471690177917,0,0.07372471690177917,0,0.2675175704061985,3,6,6,0,2.209341010078788,2.0533030200749636,3.0,1.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,2,0,1,0,0
28,ENG-Premier League,1920,Arsenal,sokratis,1,2019,83,371,D,19,1698,2.0,1.4505057297647,2,1.4505057297647,0,0.7529760003089905,7,2,6,0,4.342150938697159,4.342150938697159,5.0,1.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,1,1,0,0,0
105,ENG-Premier League,1920,Brighton,solly march,1,2019,220,6049,D F M S,19,1132,0.0,1.4669600799679756,0,1.4669600799679756,1,1.1065804678946733,20,13,2,0,4.3761305175721645,2.2650219071656466,17.0,0.0,51.38333333333333,12.005555555555556,-1.3735544718801975,-1.3735544718801975,0.07198862212857132,0.0,0.050041709151071194,0.08232882027131887,0.17578125,0.0964359323710296,0.09451994728524046,1.0,51.38333333333333,12.005555555555556,-1.3735544718801975,-1.3735544718801975,0.07198862212857132,0.0,0.050041709151071194,0.08232882027131887,0.17578125,0.0964359323710296,0.09451994728524046,1.0,3,0,0,1,0
590,ENG-Premier League,2021,Brighton,solly march,1,2020,220,6049,D M S,21,1684,2.0,1.78360197506845,2,1.78360197506845,1,1.6788202039897442,22,27,0,0,8.322111636400223,5.6805479265749454,15.0,0.0,59.578947368421055,12.577777777777778,-1.4669600799679756,-1.4669600799679756,0.07334800399839878,0.0,0.0,0.07950530035335689,0.07950530035335689,0.11663110176423834,0.08797901246512421,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,2,0,1,0,0
1146,ENG-Premier League,2122,Brighton,solly march,1,2021,220,6049,D F M S,31,1723,0.0,1.4529976956546307,0,1.4529976956546307,2,2.9942420180886984,21,34,1,0,7.240960534662008,4.095688569359481,16.0,0.0,80.19047619047619,18.711111111111112,0.21639802493155003,0.21639802493155003,0.0810728170485659,0.0,0.10688836104513064,0.05344418052256532,0.16033254156769594,0.09532314593596229,0.08972317004695782,2.0,59.578947368421055,12.577777777777778,-1.4669600799679756,-1.4669600799679756,0.07334800399839878,0.0,0.0,0.07950530035335689,0.07950530035335689,0.11663110176423834,0.08797901246512421,0.0,3,0,0,1,0
1709,ENG-Premier League,2223,Brighton,solly march,1,2022,220,6049,D M S,33,2745,6.0,8.069857582449913,6,8.069857582449913,7,9.567008880898356,73,65,2,0,22.130394473671913,9.125229258090258,9.0,0.0,55.58064516129032,19.144444444444446,-1.4529976956546307,-1.4529976956546307,0.06919036645974432,0.0,0.0,0.1044689495066744,0.1044689495066744,0.07589657145032894,0.15640265909923554,0.0,80.19047619047619,18.711111111111112,0.21639802493155003,0.21639802493155003,0.0810728170485659,0.0,0.10688836104513064,0.05344418052256532,0.16033254156769594,0.09532314593596229,0.08972317004695782,2.0,2,0,1,0,0
2271,ENG-Premier League,2324,Brighton,solly march,1,2023,220,6049,D M,7,571,3.0,2.7198847085237503,3,2.7198847085237503,1,0.9913322664797306,14,7,1,0,4.9072911739349365,2.40057972073555,6.0,1.0,83.18181818181819,30.5,-2.069857582449913,-2.069857582449913,0.1105459942801358,0.0,0.19672131147540983,0.22950819672131148,0.42622950819672134,0.26458549450655455,0.3136724223245363,6.0,55.58064516129032,19.144444444444446,-1.4529976956546307,-1.4529976956546307,0.06919036645974432,0.0,0.0,0.1044689495066744,0.1044689495066744,0.07589657145032894,0.15640265909923554,0.0,2,0,1,0,0
2838,ENG-Premier League,2425,Brighton,solly march,1,2024,220,6049,M S,8,149,0.0,0.051454500295221806,0,0.051454500295221806,0,0.2339879721403122,2,3,2,0,0.39429784566164017,0.3155219256877899,11.0,0.0,81.57142857142857,6.344444444444444,0.2801152914762497,0.2801152914762497,0.1942774791802679,0.0,0.4728546409807356,0.1576182136602452,0.6304728546409808,0.4287033691193302,0.1562520209862973,3.0,83.18181818181819,30.5,-2.069857582449913,-2.069857582449913,0.1105459942801358,0.0,0.19672131147540983,0.22950819672131148,0.42622950819672134,0.26458549450655455,0.3136724223245363,6.0,2,0,1,0,0
434,ENG-Premier League,1920,Tottenham,son heung-min,1,2019,82,453,F M S,30,2511,11.0,9.70170281920582,11,8.940532908774912,10,6.721725411713123,81,41,0,2,18.800013221800327,6.514012638479471,4.0,1.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,3,0,0,1,0
956,ENG-Premier League,2021,Tottenham,son heung-min,1,2020,82,453,F M S,37,3139,17.0,11.023286264389753,16,10.26211767271161,10,9.51299634668976,68,75,0,0,20.671933140605688,6.608754173852503,6.0,1.0,83.7,27.9,1.2982971807941794,2.0594670912250876,0.1197741088790842,1.0,0.3942652329749104,0.35842293906810035,0.7526881720430108,0.34773128384250257,0.24092205776749548,11.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,3,0,0,1,0
1492,ENG-Premier League,2122,Tottenham,son heung-min,1,2021,82,453,F M,35,3051,23.0,16.992173068225384,23,16.992173068225384,7,7.846952574327588,86,73,2,0,29.624786227941513,10.343098422512412,7.0,1.0,84.83783783783784,34.87777777777778,5.976713735610247,5.737882327288389,0.16210715094690814,1.0,0.4874163746416056,0.2867155144950621,0.7741318891366678,0.31605471927208595,0.2727523641930801,17.0,83.7,27.9,1.2982971807941794,2.0594670912250876,0.1197741088790842,1.0,0.3942652329749104,0.35842293906810035,0.7526881720430108,0.34773128384250257,0.24092205776749548,11.0,3,0,0,1,0
2075,ENG-Premier League,2223,Tottenham,son heung-min,1,2022,82,453,F M S,36,2920,10.0,9.597895424813032,10,9.597895424813032,6,6.334341483190656,81,62,2,0,17.62133340537548,5.954911859706044,4.0,1.0,87.17142857142858,33.9,6.007826931774616,6.007826931774616,0.1975834077700626,0.0,0.6784660766961652,0.20648967551622419,0.8849557522123894,0.5012440433104833,0.23147352726630055,23.0,84.83783783783784,34.87777777777778,5.976713735610247,5.737882327288389,0.16210715094690814,1.0,0.4874163746416056,0.2867155144950621,0.7741318891366678,0.31605471927208595,0.2727523641930801,17.0,3,0,0,1,0
2646,ENG-Premier League,2324,Tottenham,son heung-min,1,2023,82,453,F M S,35,2989,17.0,12.978620901703835,15,11.45628322660923,10,13.341020658612251,85,69,1,0,30.115575216710567,10.445971379056573,8.0,0.0,81.11111111111111,32.44444444444444,0.40210457518696785,0.40210457518696785,0.11849253610880287,0.0,0.3082191780821918,0.18493150684931509,0.4931506849315069,0.29582554391547017,0.19523655256409556,10.0,87.17142857142858,33.9,6.007826931774616,6.007826931774616,0.1975834077700626,0.0,0.6784660766961652,0.20648967551622419,0.8849557522123894,0.5012440433104833,0.23147352726630055,23.0,3,0,0,1,0
3200,ENG-Premier League,2425,Tottenham,son heung-min,1,2024,82,453,F M S,30,2135,7.0,7.906742995604873,6,6.384405327960849,9,9.04414401575923,57,51,1,0,18.78970428556204,6.860619023442268,5.0,1.0,85.4,33.21111111111111,4.0213790982961655,3.54371677339077,0.15268965766710393,1.0,0.5118768819003011,0.3011040481766477,0.8129809300769488,0.39079152932530786,0.4017035327116436,17.0,81.11111111111111,32.44444444444444,0.40210457518696785,0.40210457518696785,0.11849253610880287,0.0,0.3082191780821918,0.18493150684931509,0.4931506849315069,0.29582554391547017,0.19523655256409556,10.0,3,0,0,1,0
1547,ENG-Premier League,2122,West Ham,sonny perkins,1,2021,81,10141,S,1,1,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,6.0,1.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1
3685,ENG-Premier League,2526,West Ham,soungoutou magassa,1,2025,81,10770,M S,6,177,0.0,0.0,0,0.0,0,0.0,0,0,1,0,0.42443063110113144,0.42443063110113144,14.0,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
1903,ENG-Premier League,2223,Liverpool,stefan bajcetic,1,2022,87,10723,M S,11,534,1.0,0.9587988276034594,1,0.9587988276034594,0,0.7506909966468811,6,4,2,0,3.478168949484825,2.3341952990740538,2.0,1.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
2436,ENG-Premier League,2324,Liverpool,stefan bajcetic,1,2023,87,10723,S,1,23,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,5.0,1.0,48.54545454545455,5.933333333333334,0.04120117239654064,0.04120117239654064,0.15979980460057655,0.0,0.16853932584269662,0.0,0.16853932584269662,0.16159530802305494,0.12652095449104736,1.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1
1930,ENG-Premier League,2223,Manchester City,stefan ortega moreno,1,2022,88,8786,GK,3,270,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.42193374037742615,0.42193374037742615,1.0,1.0,90.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2492,ENG-Premier League,2324,Manchester City,stefan ortega moreno,1,2023,88,8786,GK S,9,626,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1.7157262079417706,1.7157262079417706,1.0,1.0,90.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.33888888888889,3.311111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3059,ENG-Premier League,2425,Manchester City,stefan ortega moreno,1,2024,88,8786,GK S,13,1096,0.0,0.0,0,0.0,0,0.0,0,0,1,0,2.8627792466431856,2.8627792466431856,1.0,1.0,69.55555555555556,6.955555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3372,ENG-Premier League,2526,Brighton,stefanos tzimas,1,2025,220,14028,S,7,65,0.0,0.27069303020834923,0,0.27069303020834923,1,0.3843204230070114,3,6,0,0,0.4531123712658882,0.009937935508787632,8.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1
3002,ENG-Premier League,2425,Leicester,stephy mavididi,1,2024,75,7484,M S,30,1586,4.0,3.392247362062335,4,3.392247362062335,1,2.583603762090206,26,22,2,0,9.100224314257503,5.081808265298605,21.0,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
83,ENG-Premier League,1920,Bournemouth,steve cook,1,2019,73,458,D S,29,2431,1.0,0.6190798981115222,1,0.6190798981115222,0,0.6960187861695886,12,4,6,1,3.9237448014318943,3.7979096062481403,14.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
2010,ENG-Premier League,2223,Nottingham Forest,steve cook,1,2022,249,458,D S,12,958,0.0,0.16384859755635262,0,0.16384859755635262,0,0.7961927652359009,3,3,4,0,0.6675907094031572,0.6675907094031572,21.0,0.0,83.82758620689656,27.011111111111113,0.3809201018884778,0.3809201018884778,0.05158999150929352,0.0,0.03702180172768408,0.0,0.03702180172768408,0.022919453241479634,0.025767869500313848,1.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
106,ENG-Premier League,1920,Brighton,steven alzate,1,2019,220,8020,D M S,19,1175,0.0,1.0576836168766022,0,1.0576836168766022,0,0.8152610920369625,13,14,1,0,3.4897162094712257,1.8680191319435835,17.0,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,2,0,1,0,0
591,ENG-Premier League,2021,Brighton,steven alzate,1,2020,220,8020,D M S,15,905,1.0,0.8340353071689606,1,0.8340353071689606,0,0.9228017721325159,7,11,2,0,3.5195548171177506,2.386690203100443,15.0,0.0,61.8421052631579,13.055555555555555,-1.0576836168766022,-1.0576836168766022,0.08136027822127709,0.0,0.0,0.0,0.0,0.08101406427139932,0.062445530453895004,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,2,0,1,0,0
1147,ENG-Premier League,2122,Brighton,steven alzate,1,2021,220,8020,M S,9,410,0.0,0.081243596971035,0,0.081243596971035,0,0.14678999781608582,1,2,0,0,0.919185608625412,0.919185608625412,16.0,0.0,60.333333333333336,10.055555555555555,0.16596469283103943,0.16596469283103943,0.11914790102413722,0.0,0.09944751381215469,0.0,0.09944751381215469,0.0829427377295099,0.0917703419800292,1.0,61.8421052631579,13.055555555555555,-1.0576836168766022,-1.0576836168766022,0.08136027822127709,0.0,0.0,0.0,0.0,0.08101406427139932,0.062445530453895004,0.0,2,0,1,0,0
435,ENG-Premier League,1920,Tottenham,steven bergwijn,1,2019,82,8300,F M S,14,698,3.0,1.1783154681324959,3,1.1783154681324959,1,1.128514390438795,9,13,2,0,2.9552246779203415,1.4037166964262724,4.0,1.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,3,0,0,1,0
957,ENG-Premier League,2021,Tottenham,steven bergwijn,1,2020,82,8300,F M S,21,1218,1.0,2.093382678925991,1,2.093382678925991,3,0.8125872928649187,15,13,3,0,4.8143409341573715,2.446276418864727,6.0,1.0,49.857142857142854,7.7555555555555555,1.8216845318675041,1.8216845318675041,0.13092394090361065,0.0,0.3868194842406877,0.12893982808022922,0.5157593123209169,0.15193179388527883,0.1455104514892429,3.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,3,0,0,1,0
1493,ENG-Premier League,2122,Tottenham,steven bergwijn,1,2021,82,8300,F M S,25,518,3.0,3.335190050303936,3,3.335190050303936,1,0.8927956204861403,19,8,1,0,4.809273947030306,0.8813280984759331,7.0,1.0,58.0,13.533333333333333,-1.093382678925991,-1.093382678925991,0.13955884526173273,0.0,0.07389162561576355,0.22167487684729065,0.2955665024630542,0.15468344918172347,0.060043396024501386,1.0,49.857142857142854,7.7555555555555555,1.8216845318675041,1.8216845318675041,0.13092394090361065,0.0,0.3868194842406877,0.12893982808022922,0.5157593123209169,0.15193179388527883,0.1455104514892429,3.0,3,0,0,1,0
410,ENG-Premier League,1920,Southampton,stuart armstrong,1,2019,74,6893,D M S,30,1711,5.0,3.114440331235528,5,3.114440331235528,3,2.009652117267251,46,18,4,0,7.972704950720072,3.8451911360025406,16.0,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,2,0,1,0,0
933,ENG-Premier League,2021,Southampton,stuart armstrong,1,2020,74,6893,M S,33,2791,4.0,2.6400083750486374,4,2.6400083750486374,5,2.901357291266322,54,35,3,0,10.028466776013374,6.737704178318381,11.0,0.0,57.03333333333333,19.011111111111113,1.885559668764472,1.885559668764472,0.0677052245920767,0.0,0.2630040911747516,0.15780245470485094,0.42080654587960253,0.16382210976691847,0.10570934573585773,5.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
1465,ENG-Premier League,2122,Southampton,stuart armstrong,1,2021,74,6893,F M S,25,1456,2.0,2.7619140073657036,2,2.7619140073657036,0,1.620189094915986,38,25,1,0,6.535929229110479,3.4633505884557962,15.0,0.0,84.57575757575758,31.011111111111113,1.3599916249513626,1.3599916249513626,0.048889043982382176,0.0,0.12898602651379434,0.16123253314224292,0.29021855965603727,0.08513104756516565,0.09355863712431708,4.0,57.03333333333333,19.011111111111113,1.885559668764472,1.885559668764472,0.0677052245920767,0.0,0.2630040911747516,0.15780245470485094,0.42080654587960253,0.16382210976691847,0.10570934573585773,5.0,3,0,0,1,0
2043,ENG-Premier League,2223,Southampton,stuart armstrong,1,2022,74,6893,M S,32,1408,2.0,2.106476968154311,2,2.106476968154311,1,2.606352062895894,23,18,6,0,6.877064095810056,2.4147079661488533,15.0,0.0,58.24,16.177777777777777,-0.7619140073657036,-0.7619140073657036,0.07268194756225536,0.0,0.12362637362637363,0.0,0.12362637362637363,0.17072270649925367,0.10014905119672991,2.0,84.57575757575758,31.011111111111113,1.3599916249513626,1.3599916249513626,0.048889043982382176,0.0,0.12898602651379434,0.16123253314224292,0.29021855965603727,0.08513104756516565,0.09355863712431708,4.0,2,0,1,0,0
746,ENG-Premier League,2021,Leeds,stuart dallas,1,2020,245,8718,D M,38,3412,8.0,4.457073759287596,8,4.457073759287596,2,2.084682686254382,48,26,7,0,18.53434094041586,13.809801509603858,21.0,0.0,86.581541218638,25.86111111111111,-0.8259967889171094,-0.7891187921632081,0.05742272175443561,0.0,0.0,0.03056043804919501,0.059596950186640206,0.03275862276277328,0.05465601767006069,0.0,86.581541218638,25.86111111111111,-0.8259967889171094,-0.7891187921632081,0.05742272175443561,0.0,0.0,0.03056043804919501,0.059596950186640206,0.03275862276277328,0.05465601767006069,0.0,2,0,1,0,0
1281,ENG-Premier League,2122,Leeds,stuart dallas,1,2021,245,8718,D M,34,2929,1.0,1.8355175238102674,1,1.8355175238102674,1,3.379575688391924,30,31,5,0,9.495666805654764,6.707575690001249,9.0,0.0,89.78947368421052,37.91111111111111,3.5429262407124043,3.5429262407124043,0.09285570331849158,0.0,0.21101992966002345,0.05275498241500586,0.2637749120750293,0.1175664238968006,0.054988699227108556,8.0,86.581541218638,25.86111111111111,-0.8259967889171094,-0.7891187921632081,0.05742272175443561,0.0,0.0,0.03056043804919501,0.059596950186640206,0.03275862276277328,0.05465601767006069,0.0,2,0,1,0,0
1282,ENG-Premier League,2122,Leeds,stuart mckinstry,1,2021,245,10001,S,1,1,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,9.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1
1982,ENG-Premier League,2223,Newcastle United,sven botman,1,2022,86,8635,D S,36,3141,0.0,2.445929459296167,0,2.445929459296167,0,0.9378497563302517,22,9,2,0,6.934289989992976,6.85584563575685,11.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
2553,ENG-Premier League,2324,Newcastle United,sven botman,1,2023,86,8635,D S,17,1383,2.0,0.9827942438423634,2,0.9827942438423634,2,1.1396078020334244,10,5,2,0,5.531088795512915,5.531088795512915,4.0,1.0,87.25,34.9,-2.445929459296167,-2.445929459296167,0.1111786117861894,0.0,0.0,0.0,0.0,0.0700839386617813,0.026872485854735007,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
3113,ENG-Premier League,2425,Newcastle United,sven botman,1,2024,86,8635,D S,8,424,0.0,0.7963292263448238,0,0.7963292263448238,0,0.6542200557887554,5,2,1,0,1.063561487942934,1.063561487942934,7.0,0.0,81.3529411764706,15.366666666666667,1.0172057561576366,1.0172057561576366,0.09827942438423634,0.0,0.1301518438177874,0.1301518438177874,0.2603036876355748,0.06395624146479588,0.07416102833189313,2.0,87.25,34.9,-2.445929459296167,-2.445929459296167,0.1111786117861894,0.0,0.0,0.0,0.0,0.0700839386617813,0.026872485854735007,0.0,1,1,0,0,0
3592,ENG-Premier League,2526,Newcastle United,sven botman,1,2025,86,8635,D S,9,656,0.0,0.17865289747714996,0,0.17865289747714996,0,0.5999382883310318,2,3,0,0,0.7966888044029474,0.7042073458433151,5.0,1.0,53.0,4.711111111111111,-0.7963292263448238,-0.7963292263448238,0.15926584526896476,0.0,0.0,0.0,0.0,0.1690321471014956,0.13886746467214148,0.0,81.3529411764706,15.366666666666667,1.0172057561576366,1.0172057561576366,0.09827942438423634,0.0,0.1301518438177874,0.1301518438177874,0.2603036876355748,0.06395624146479588,0.07416102833189313,2.0,1,1,0,0,0
2615,ENG-Premier League,2324,Sheffield United,sydie peck,1,2023,238,12251,S,1,6,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,21.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1
3060,ENG-Premier League,2425,Manchester City,sávio,1,2024,88,11735,F M S,29,1801,1.0,5.246914088726044,1,5.246914088726044,8,6.9446608647704124,55,45,3,0,16.14704818278551,5.930092327296734,1.0,1.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,3,0,0,1,0
