Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Sh;SoT;SoT%;Sh/90;SoT/90;G/Sh;G/SoT;Dist;FK;PK;PKatt;xG;npxG;npxG/Sh;G-xG;np:G-xG;SCA;SCA90;PassLive;PassDead;TO;Sh;Fld;Def;GCA;GCA90;PassLive;PassDead;TO;Sh;Fld;Def
346;Ben Mee;eng ENG;DF;Brentford;32;1989;36.3;3;28;7;25;0.77;0.19;0.11;0.43;10.3;0;0;0;3.1;3.1;0.11;-0.1;-0.1;33;0.91;23;0;1;7;1;1;1;0.03;1;0;0;0;0;0
347;Edouard Mendy;sn SEN;GK;Chelsea;30;1992;9.5;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
348;Nampalys Mendy;sn SEN;MF;Leicester City;30;1992;8.4;1;2;1;50;0.24;0.12;0.5;1;21.1;0;0;0;0.1;0.1;0.07;0.9;0.9;9;1.07;5;0;1;0;1;2;0;0;0;0;0;0;0;0
349;Chris Mepham;wls WAL;DF;Bournemouth;24;1997;24.4;0;8;4;50;0.33;0.16;0;0;9.8;0;0;0;0.7;0.7;0.09;-0.7;-0.7;8;0.33;6;0;0;2;0;0;0;0;0;0;0;0;0;0
350;Illan Meslier;fr FRA;GK;Leeds United;22;2000;34;0;1;1;100;0.03;0.03;0;0;9;0;0;0;0.1;0.1;0.12;-0.1;-0.1;4;0.12;2;2;0;0;0;0;0;0;0;0;0;0;0;0
351;Alex Mighten;eng ENG;FW;Nott'ham Forest;20;2002;0.1;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
352;Lewis Miley;eng ENG;MF;Newcastle Utd;16;2006;0.2;0;1;0;0;6;0;0;;20.1;0;0;0;0.1;0.1;0.07;-0.1;-0.1;1;5.63;1;0;0;0;0;0;0;0;0;0;0;0;0;0
353;Luka Milivojeviæ;rs SRB;MF;Crystal Palace;31;1991;5.7;0;7;0;0;1.23;0;0;;25.1;1;0;0;0.3;0.3;0.05;-0.3;-0.3;3;0.53;1;1;0;1;0;0;0;0;0;0;0;0;0;0
354;James Milner;eng ENG;MF,DF;Liverpool;36;1986;10.1;0;7;1;14.3;0.69;0.1;0;0;17.9;0;0;0;0.4;0.4;0.06;-0.4;-0.4;36;3.56;27;4;3;2;0;0;3;0.3;2;1;0;0;0;0
355;Yerry Mina;co COL;DF;Everton;27;1994;6.6;2;8;4;50;1.21;0.61;0.25;0.5;8.4;0;0;0;1.5;1.5;0.18;0.5;0.5;8;1.21;5;0;0;1;2;0;1;0.15;0;0;0;0;1;0
356;Tyrone Mings;eng ENG;DF;Aston Villa;29;1993;35;1;7;2;28.6;0.2;0.06;0.14;0.5;12.1;0;0;0;1.2;1.2;0.17;-0.2;-0.2;23;0.66;17;0;0;2;4;0;4;0.11;2;0;0;1;1;0
357;Tyrick Mitchell;eng ENG;DF;Crystal Palace;22;1999;32.1;0;6;1;16.7;0.19;0.03;0;0;11.6;0;0;0;0.6;0.6;0.1;-0.6;-0.6;33;1.03;28;1;2;0;0;2;3;0.09;3;0;0;0;0;0
358;Kaoru Mitoma;jp JPN;FW,MF;Brighton;25;1997;25.8;7;52;21;40.4;2.02;0.82;0.13;0.33;13.2;0;0;0;8.1;8.1;0.16;-1.1;-1.1;109;4.23;78;1;19;5;4;2;16;0.62;10;0;3;2;1;0
359;Aleksandar Mitroviæ;rs SRB;FW;Fulham;27;1994;22.3;14;85;27;31.8;3.81;1.21;0.12;0.37;15.1;0;4;8;14.9;8.6;0.1;-0.9;1.4;55;2.47;26;0;9;13;6;1;10;0.45;3;0;1;4;2;0
360;Kieffer Moore;wls WAL;FW;Bournemouth;29;1992;14.2;4;23;8;34.8;1.62;0.56;0.17;0.5;11.2;0;0;0;4.4;4.4;0.19;-0.4;-0.4;18;1.26;14;0;1;0;3;0;2;0.14;2;0;0;0;0;0
361;Andrew Moran;ie IRL;FW;Brighton;18;2003;0.1;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
362;Álex Moreno;es ESP;DF;Aston Villa;29;1993;14.8;0;13;3;23.1;0.88;0.2;0;0;18.4;0;0;0;0.6;0.6;0.05;-0.6;-0.6;34;2.3;31;0;2;1;0;0;3;0.2;3;0;0;0;0;0
363;Mason Mount;eng ENG;MF,FW;Chelsea;23;1999;18.3;3;33;9;27.3;1.8;0.49;0.09;0.33;19.7;2;0;0;2;2;0.06;1;1;57;3.11;42;9;2;2;2;0;7;0.38;5;0;0;1;1;0
364;Lucas Moura;br BRA;MF,DF;Tottenham;29;1992;1.7;1;4;1;25;2.35;0.59;0.25;1;10.9;0;0;0;0.5;0.5;0.13;0.5;0.5;9;5.29;6;0;1;0;1;1;1;0.59;0;0;1;0;0;0
365;Jo?o Moutinho;pt POR;MF;Wolves;35;1986;19.8;0;16;3;18.8;0.81;0.15;0;0;18.4;3;0;0;1.3;1.3;0.08;-1.3;-1.3;66;3.34;49;14;0;2;1;0;3;0.15;3;0;0;0;0;0
366;Divin Mubama;eng ENG;FW;West Ham;17;2004;0.4;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;4.74;1;0;1;0;0;0;0;0;0;0;0;0;0;0
367;Mykhailo Mudryk;ua UKR;FW,MF;Chelsea;21;2001;7.3;0;14;5;35.7;1.92;0.68;0;0;18.4;0;0;0;1.9;1.9;0.13;-1.9;-1.9;21;2.88;13;3;1;1;3;0;2;0.27;2;0;0;0;0;0
368;Jacob Murphy;eng ENG;FW;Newcastle Utd;27;1995;13.9;4;29;10;34.5;2.09;0.72;0.14;0.4;18.6;0;0;0;3.3;3.3;0.11;0.7;0.7;49;3.52;37;0;4;2;5;1;6;0.43;5;0;0;0;0;1
369;Enock Mwepu;zm ZAM;FW,MF;Brighton;24;1998;2.4;0;2;1;50;0.85;0.42;0;0;16.7;0;0;0;0.2;0.2;0.11;-0.2;-0.2;7;2.96;6;0;1;0;0;0;2;0.85;1;0;1;0;0;0
370;Vitaliy Mykolenko;ua UKR;DF;Everton;23;1999;29.5;0;10;3;30;0.34;0.1;0;0;20.3;0;0;0;0.5;0.5;0.05;-0.5;-0.5;45;1.52;40;1;0;2;2;0;3;0.1;2;0;0;1;0;0
371;Keylor Navas;cr CRC;GK;Nott'ham Forest;35;1986;17;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;0.18;2;1;0;0;0;0;0;0;0;0;0;0;0;0
372;Wilfred Ndidi;ng NGA;MF;Leicester City;25;1996;18.7;0;7;2;28.6;0.38;0.11;0;0;25.1;0;0;0;0.2;0.2;0.03;-0.2;-0.2;12;0.64;12;0;0;0;0;0;2;0.11;2;0;0;0;0;0
373;Reiss Nelson;eng ENG;FW;Arsenal;22;1999;2.4;3;12;7;58.3;5.09;2.97;0.25;0.43;16.4;1;0;0;1.1;1.1;0.09;1.9;1.9;19;8.07;13;0;3;2;1;0;5;2.12;3;0;0;2;0;0
374;Neto;br BRA;GK;Bournemouth;33;1989;26.5;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;0.08;2;0;0;0;0;0;1;0.04;1;0;0;0;0;0
375;Pedro Neto;pt POR;FW,MF;Wolves;22;2000;10.7;0;17;3;17.6;1.59;0.28;0;0;20.7;1;0;0;1.1;1.1;0.06;-1.1;-1.1;41;3.82;23;6;2;4;5;1;6;0.56;4;0;0;1;1;0
376;Rúben Neves;pt POR;MF;Wolves;25;1997;33.5;6;63;13;20.6;1.88;0.39;0.05;0.23;26.7;11;3;3;5.2;2.8;0.04;0.8;0.2;80;2.38;55;11;3;4;3;4;3;0.09;2;1;0;0;0;0
377;Moussa Niakhate;sn SEN;DF;Nott'ham Forest;26;1996;12.9;0;6;3;50;0.46;0.23;0;0;12.4;0;0;0;0.6;0.6;0.1;-0.6;-0.6;9;0.7;4;5;0;0;0;0;1;0.08;0;1;0;0;0;0
378;Eddie Nketiah;eng ENG;FW;Arsenal;23;1999;12.1;4;41;14;34.1;3.39;1.16;0.1;0.29;11.3;0;0;0;8.2;8.2;0.2;-4.2;-4.2;29;2.4;14;0;6;6;3;0;3;0.25;2;0;0;0;1;0
379;Matheus Nunes;pt POR;MF;Wolves;23;1998;27.4;1;28;9;32.1;1.02;0.33;0.04;0.11;17.6;1;0;0;2.4;2.4;0.09;-1.4;-1.4;59;2.15;49;2;4;2;2;0;5;0.18;3;0;2;0;0;0
380;Darwin Nú?ez;uy URU;FW;Liverpool;23;1999;18.8;9;84;35;41.7;4.46;1.86;0.11;0.26;15.1;0;0;0;11.6;11.6;0.14;-2.6;-2.6;54;2.87;35;1;4;7;7;0;3;0.16;2;0;0;0;1;0
381;Ethan Nwaneri;eng ENG;FW;Arsenal;15;2007;0;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
382;Christian N?rgaard;dk DEN;MF;Brentford;28;1994;19.6;1;19;8;42.1;0.97;0.41;0.05;0.13;11.4;0;0;0;1.6;1.6;0.08;-0.6;-0.6;32;1.63;24;1;1;4;2;0;7;0.36;3;0;0;3;1;0
383;Lewis O'Brien;eng ENG;MF;Nott'ham Forest;23;1998;6.5;1;7;2;28.6;1.08;0.31;0.14;0.5;23.8;0;0;0;0.3;0.3;0.05;0.7;0.7;21;3.24;14;0;1;1;3;2;0;0;0;0;0;0;0;0
384;Odeluga Offiah;eng ENG;DF;Brighton;19;2002;0.3;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;3.6;1;0;0;0;0;0;0;0;0;0;0;0;0;0
385;Angelo Ogbonna;it ITA;DF;West Ham;34;1988;13.7;0;3;0;0;0.22;0;0;;12.6;0;0;0;0.3;0.3;0.09;-0.3;-0.3;6;0.44;5;0;0;0;0;1;0;0;0;0;0;0;0;0
386;Michael Olise;fr FRA;FW,MF;Crystal Palace;20;2001;30.5;2;51;14;27.5;1.67;0.46;0.04;0.14;21.1;7;0;0;2.9;2.9;0.06;-0.9;-0.9;143;4.68;75;37;15;4;9;3;13;0.43;9;4;0;0;0;0
387;Robin Olsen;se SWE;GK;Aston Villa;32;1990;3.1;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
388;Amadou Onana;be BEL;MF;Everton;20;2001;27.6;1;34;6;17.6;1.23;0.22;0.03;0.17;16.8;0;0;0;3;3;0.09;-2;-2;45;1.63;35;0;1;2;5;2;2;0.07;2;0;0;0;0;0
389;Josh Onomah;eng ENG;MF;Fulham;25;1997;0.2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
390;Paul Onuachu;ng NGA;FW;Southampton;28;1994;4.5;0;11;5;45.5;2.43;1.11;0;0;14.2;0;0;0;1.3;1.3;0.12;-1.3;-1.3;7;1.55;5;0;0;1;1;0;0;0;0;0;0;0;0;0
391;Frank Onyeka;ng NGA;MF;Brentford;24;1998;9.4;0;9;4;44.4;0.96;0.42;0;0;17.4;0;0;0;1;1;0.11;-1;-1;23;2.44;16;0;0;1;6;0;7;0.74;5;0;0;0;2;0
392;Mislav Oršiæ;hr CRO;MF;Southampton;29;1992;0.1;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
393;Stefan Ortega;de GER;GK;Manchester City;29;1992;3;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
394;Dango Ouattara;bf BFA;MF,FW;Bournemouth;20;2002;13.8;1;26;5;19.2;1.89;0.36;0.04;0.2;14.3;0;0;0;3.6;3.6;0.14;-2.6;-2.6;44;3.19;26;1;8;4;4;1;5;0.36;1;0;2;1;1;0
395;Alex Oxlade-Chamberlain;eng ENG;FW,MF;Liverpool;28;1993;3.7;1;7;3;42.9;1.88;0.81;0.14;0.33;16.3;0;0;0;1.2;1.2;0.17;-0.2;-0.2;10;2.69;8;0;1;1;0;0;0;0;0;0;0;0;0;0
396;David Ozoh;eng ENG;FW;Crystal Palace;17;2005;0;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
397;Jo?o Palhinha;pt POR;MF;Fulham;27;1995;34.5;3;39;9;23.1;1.13;0.26;0.08;0.33;17.2;0;0;0;2.9;2.9;0.07;0.1;0.1;30;0.87;21;0;0;4;1;4;0;0;0;0;0;0;0;0
398;Cole Palmer;eng ENG;MF,FW;Manchester City;20;2002;4.1;0;11;3;27.3;2.68;0.73;0;0;13.7;0;0;0;1.2;1.2;0.14;-1.2;-1.2;20;4.86;11;0;3;4;2;0;1;0.24;1;0;0;0;0;0
399;Emerson Palmieri;it ITA;DF;West Ham;27;1994;14.7;1;11;5;45.5;0.75;0.34;0.09;0.2;14.5;0;0;0;0.8;0.8;0.07;0.2;0.2;29;1.98;20;4;1;1;2;1;0;0;0;0;0;0;0;0
400;Lucas Paquetá;br BRA;MF;West Ham;24;1997;23.9;4;52;14;26.9;2.18;0.59;0.06;0.21;19.2;1;1;1;4.4;3.6;0.07;-0.4;-0.6;79;3.3;57;1;4;8;6;3;12;0.5;6;0;1;3;2;0
401;Thomas Partey;gh GHA;MF;Arsenal;29;1993;27.6;3;28;4;14.3;1.01;0.14;0.11;0.75;20.4;0;0;0;2.2;2.2;0.08;0.8;0.8;71;2.57;62;2;1;2;1;3;6;0.22;6;0;0;0;0;0
402;Nathan Patterson;sct SCO;DF,MF;Everton;20;2001;14.2;0;8;1;12.5;0.56;0.07;0;0;18.2;0;0;0;0.5;0.5;0.06;-0.5;-0.5;20;1.41;16;1;0;0;2;1;0;0;0;0;0;0;0;0
403;Ben Pearson;eng ENG;MF;Bournemouth;27;1995;3.2;0;2;1;50;0.63;0.31;0;0;25.2;0;0;0;0;0;0.02;0;0;2;0.63;1;0;0;1;0;0;0;0;0;0;0;0;0;0
404;Facundo Pellistri;uy URU;FW,MF;Manchester Utd;20;2001;0.7;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;1.41;1;0;0;0;0;0;1;1.41;1;0;0;0;0;0
405;Andreas Pereira;br BRA;MF;Fulham;26;1996;29.9;4;61;22;36.1;2.04;0.74;0.05;0.14;21.3;12;1;1;7.3;6.5;0.11;-3.3;-3.5;118;3.94;57;44;2;9;6;0;12;0.4;5;5;0;2;0;0
406;Ricardo Pereira;pt POR;DF,MF;Leicester City;28;1993;5;1;2;1;50;0.4;0.2;0.5;1;17.8;0;0;0;0.1;0.1;0.06;0.9;0.9;15;2.97;14;0;0;0;1;0;1;0.2;1;0;0;0;0;0
407;Ayoze Pérez;es ESP;MF,FW;Leicester City;29;1993;4.2;0;8;2;25;1.88;0.47;0;0;15.9;0;0;0;1.1;1.1;0.14;-1.1;-1.1;14;3.29;11;2;0;0;1;0;2;0.47;1;0;0;0;1;0
408;Ivan Perišiæ;hr CRO;DF,MF;Tottenham;33;1989;23.4;1;29;8;27.6;1.24;0.34;0.03;0.13;15.3;2;0;0;2.6;2.6;0.09;-1.6;-1.6;75;3.2;55;16;1;2;1;0;11;0.47;7;3;1;0;0;0
409;Romain Perraud;fr FRA;DF;Southampton;24;1997;20.4;2;30;6;20;1.47;0.29;0.07;0.33;22.3;0;0;0;1.3;1.3;0.04;0.7;0.7;38;1.86;23;1;4;8;1;1;5;0.25;3;0;1;0;1;0
410;Máximo Perrone;ar ARG;MF;Manchester City;19;2003;0.2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;4.74;1;0;0;0;0;0;0;0;0;0;0;0;0;0
411;Cameron Peupion;au AUS;MF;Brighton;19;2002;0.1;0;1;0;0;15;0;0;;8;0;0;0;0.1;0.1;0.06;-0.1;-0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
412;Kalvin Phillips;eng ENG;MF;Manchester City;26;1995;3.3;0;6;0;0;1.8;0;0;;22.9;0;0;0;0.3;0.3;0.05;-0.3;-0.3;7;2.1;5;0;0;2;0;0;1;0.3;1;0;0;0;0;0
413;Nathaniel Phillips;eng ENG;DF;Liverpool;25;1997;0.7;0;1;0;0;1.36;0;0;;10.8;0;0;0;0;0;0.04;0;0;1;1.36;1;0;0;0;0;0;0;0;0;0;0;0;0;0
414;Jordan Pickford;eng ENG;GK;Everton;28;1994;37;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;10;0.27;4;6;0;0;0;0;1;0.03;1;0;0;0;0;0
415;Ethan Pinnock;jm JAM;DF;Brentford;29;1993;30;3;15;8;53.3;0.5;0.27;0.2;0.38;10;0;0;0;3;3;0.21;0;0;25;0.83;18;3;0;3;1;0;5;0.17;5;0;0;0;0;0
416;Daniel Podence;pt POR;FW,MF;Wolves;26;1995;19.7;6;43;17;39.5;2.19;0.86;0.14;0.35;16.5;0;0;0;3.9;3.9;0.09;2.1;2.1;69;3.51;46;9;3;8;2;1;3;0.15;2;0;1;0;0;0
417;Nick Pope;eng ENG;GK;Newcastle Utd;30;1992;36.2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;5;0.14;4;1;0;0;0;0;0;0;0;0;0;0;0;0
418;Pedro Porro;es ESP;DF,MF;Tottenham;22;1999;12.6;3;26;7;26.9;2.07;0.56;0.12;0.43;20.4;1;0;0;1.8;1.8;0.07;1.2;1.2;41;3.26;29;7;1;2;1;1;6;0.48;6;0;0;0;0;0
419;Dennis Praet;be BEL;MF,FW;Leicester City;28;1994;7.2;1;5;2;40;0.69;0.28;0.2;0.5;13.6;0;0;0;1;1;0.2;0;0;14;1.94;11;2;0;1;0;0;0;0;0;0;0;0;0;0
420;Isaac Price;nir NIR;MF;Everton;18;2003;0.4;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;5.45;1;0;1;0;0;0;0;0;0;0;0;0;0;0
421;Christian Pulisic;us USA;FW,DF;Chelsea;23;1998;9.1;1;19;6;31.6;2.08;0.66;0.05;0.17;16.8;0;0;0;1.7;1.7;0.09;-0.7;-0.7;24;2.63;21;0;0;3;0;0;3;0.33;3;0;0;0;0;0
422;Aaron Ramsdale;eng ENG;GK;Arsenal;24;1998;38;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;0.08;3;0;0;0;0;0;0;0;0;0;0;0;0;0
423;Jacob Ramsey;eng ENG;MF,FW;Aston Villa;21;2001;29.3;6;33;13;39.4;1.13;0.44;0.18;0.46;15.9;0;0;0;5;5;0.15;1;1;81;2.76;69;0;4;2;5;1;11;0.38;8;0;1;1;1;0
424;Marcus Rashford;eng ENG;FW;Manchester Utd;24;1997;32;17;108;49;45.4;3.38;1.53;0.16;0.35;16.4;7;0;0;15.4;15.4;0.15;1.6;1.6;98;3.06;61;1;17;14;4;1;14;0.44;8;0;3;2;1;0
425;David Raya;es ESP;GK;Brentford;26;1995;38;0;1;0;0;0.03;0;0;;9.1;0;0;0;0.1;0.1;0.11;-0.1;-0.1;12;0.32;9;3;0;0;0;0;2;0.05;1;1;0;0;0;0
426;Tim Ream;us USA;DF;Fulham;34;1987;32.2;1;3;2;66.7;0.09;0.06;0.33;0.5;9.8;0;0;0;0.3;0.3;0.09;0.7;0.7;24;0.75;23;0;0;0;0;1;0;0;0;0;0;0;0;0
427;Nathan Redmond;eng ENG;DF;Southampton;28;1994;0;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
428;Harrison Reed;eng ENG;MF;Fulham;27;1995;31.8;3;20;7;35;0.63;0.22;0.15;0.43;20.1;0;0;0;1.9;1.9;0.09;1.1;1.1;74;2.32;64;2;2;3;3;0;7;0.22;6;0;1;0;0;0
429;Declan Rice;eng ENG;MF;West Ham;23;1999;36.4;4;35;8;22.9;0.96;0.22;0.11;0.5;23.6;1;0;1;2.4;1.6;0.05;1.6;2.4;100;2.75;86;7;1;1;2;3;6;0.16;6;0;0;0;0;0
430;Chris Richards;us USA;DF;Crystal Palace;22;2000;5;0;4;0;0;0.81;0;0;;9.1;0;0;0;0.7;0.7;0.18;-0.7;-0.7;2;0.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0
431;Richarlison;br BRA;MF,FW;Tottenham;25;1997;11.2;1;27;14;51.9;2.41;1.25;0.04;0.07;12.6;0;0;0;3.3;3.3;0.12;-2.3;-2.3;35;3.12;22;0;1;4;8;0;5;0.45;3;0;0;0;2;0
432;Ja?ro Riedewald;nl NED;DF,MF;Crystal Palace;25;1996;0.7;0;1;0;0;1.41;0;0;;14.7;0;0;0;0.1;0.1;0.07;-0.1;-0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
433;Matt Ritchie;sct SCO;FW,MF;Newcastle Utd;32;1989;0.4;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;2.31;1;0;0;0;0;0;0;0;0;0;0;0;0;0
434;Andrew Robertson;sct SCO;DF;Liverpool;28;1994;28.7;0;13;2;15.4;0.45;0.07;0;0;14.5;0;0;0;1.3;1.3;0.11;-1.3;-1.3;95;3.31;59;27;1;4;1;3;13;0.45;9;4;0;0;0;0
435;Antonee Robinson;us USA;DF;Fulham;24;1997;34.3;0;3;0;0;0.09;0;0;;25.7;0;0;0;0.1;0.1;0.03;-0.1;-0.1;58;1.69;52;2;2;0;1;1;6;0.17;4;0;1;0;1;0
436;Joel Robles;es ESP;GK;Leeds United;32;1990;4;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437;Marc Roca;es ESP;MF;Leeds United;25;1996;25.7;1;35;13;37.1;1.36;0.51;0.03;0.08;22.3;4;0;0;2.1;2.1;0.06;-1.1;-1.1;52;2.02;34;10;2;3;2;1;4;0.16;1;1;0;1;1;0
438;Marek Rodák;sk SVK;GK;Fulham;25;1996;2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
439;Rodri;es ESP;MF;Manchester City;26;1996;32.3;2;50;14;28;1.55;0.43;0.04;0.14;17.1;0;0;0;4.6;4.6;0.09;-2.6;-2.6;92;2.84;80;0;4;6;1;1;10;0.31;10;0;0;0;0;0
440;Rodrigo;es ESP;FW,MF;Leeds United;31;1991;21.5;13;66;25;37.9;3.07;1.16;0.18;0.48;15.8;2;1;1;8;7.2;0.11;5;4.8;45;2.09;30;0;4;8;2;1;4;0.19;2;0;0;2;0;0
441;Mads Roerslev;dk DEN;DF;Brentford;23;1999;12.3;0;3;0;0;0.24;0;0;;14.8;0;0;0;0.3;0.3;0.1;-0.3;-0.3;13;1.06;13;0;0;0;0;0;1;0.08;1;0;0;0;0;0
442;Cristian Romero;ar ARG;DF;Tottenham;24;1998;26.3;0;11;2;18.2;0.42;0.08;0;0;12.3;0;0;0;1.5;1.5;0.13;-1.5;-1.5;24;0.91;22;0;0;0;1;1;4;0.15;3;0;0;0;1;0
443;Oriol Romeu;es ESP;MF;Southampton;30;1991;0.8;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;3.65;2;0;0;0;1;0;0;0;0;0;0;0;0;0
444;Cristiano Ronaldo;pt POR;FW;Manchester Utd;37;1985;5.8;1;25;6;24;4.29;1.03;0.04;0.17;17.7;1;0;0;1.9;1.9;0.08;-0.9;-0.9;10;1.71;9;0;0;0;1;0;0;0;0;0;0;0;0;0
445;Connor Ronan;ie IRL;MF;Wolves;24;1998;0;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0
446;Salomón Rondón;ve VEN;FW;Everton;32;1989;1.2;0;4;1;25;3.3;0.83;0;0;19.3;0;0;0;0.8;0.8;0.2;-0.8;-0.8;4;3.3;4;0;0;0;0;0;0;0;0;0;0;0;0;0
447;Joe Rothwell;eng ENG;MF;Bournemouth;27;1995;11.3;0;3;2;66.7;0.27;0.18;0;0;24.1;1;0;0;0.1;0.1;0.05;-0.1;-0.1;24;2.12;16;6;1;1;0;0;2;0.18;1;1;0;0;0;0
448;Georginio Rutter;fr FRA;FW,MF;Leeds United;20;2002;3;0;4;0;0;1.32;0;0;;14;0;0;0;0.4;0.4;0.1;-0.4;-0.4;6;1.99;5;0;0;0;1;0;1;0.33;1;0;0;0;0;0
449;José Sá;pt POR;GK;Wolves;29;1993;36;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;0.03;0;1;0;0;0;0;0;0;0;0;0;0;0;0
450;Marcel Sabitzer;at AUT;MF;Manchester Utd;28;1994;7;0;11;3;27.3;1.58;0.43;0;0;18.2;1;0;0;0.7;0.7;0.07;-0.7;-0.7;20;2.87;16;1;0;1;2;0;3;0.43;3;0;0;0;0;0
451;Allan Saint-Maximin;fr FRA;FW;Newcastle Utd;25;1997;12.4;1;28;11;39.3;2.25;0.88;0.04;0.09;17.6;0;0;0;1.6;1.6;0.06;-0.6;-0.6;65;5.22;49;0;10;3;3;0;10;0.8;7;0;2;0;1;0
452;Bukayo Saka;eng ENG;FW;Arsenal;20;2001;35.3;14;86;29;33.7;2.43;0.82;0.14;0.41;16.3;1;2;3;11.2;9.1;0.11;2.8;2.9;162;4.58;106;27;9;11;7;2;28;0.79;20;4;2;1;0;1
453;Mohamed Salah;eg EGY;FW;Liverpool;30;1992;36.6;19;121;45;37.2;3.31;1.23;0.14;0.38;15.1;2;2;4;21.6;18.5;0.15;-2.6;-1.5;140;3.83;106;2;12;12;6;2;24;0.66;17;1;0;2;3;1
454;William Saliba;fr FRA;DF;Arsenal;21;2001;26.8;2;6;3;50;0.22;0.11;0.33;0.67;13.8;0;0;0;0.9;0.9;0.15;1.1;1.1;14;0.52;11;2;1;0;0;0;2;0.07;2;0;0;0;0;0
455;Mohammed Salisu;gh GHA;DF;Southampton;23;1999;21.9;0;19;4;21.1;0.87;0.18;0;0;12.2;0;0;0;1.5;1.5;0.08;-1.5;-1.5;25;1.14;16;5;1;3;0;0;3;0.14;1;1;0;1;0;0
456;Albert Sambi Lokonga;be BEL;MF;Arsenal;22;1999;2.2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;4;1.82;3;0;0;0;1;0;0;0;0;0;0;0;0;0
457;Albert Sambi Lokonga;be BEL;MF;Crystal Palace;22;1999;6;0;2;1;50;0.34;0.17;0;0;17.9;0;0;0;0.2;0.2;0.08;-0.2;-0.2;6;1.01;5;0;0;0;1;0;0;0;0;0;0;0;0;0
458;Davinson Sánchez;co COL;DF;Tottenham;26;1996;9.5;0;6;2;33.3;0.63;0.21;0;0;12.2;0;0;0;0.6;0.6;0.1;-0.6;-0.6;5;0.53;5;0;0;0;0;0;0;0;0;0;0;0;0;0
459;Robert Sánchez;es ESP;GK;Brighton;24;1997;23;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;0.09;2;0;0;0;0;0;0;0;0;0;0;0;0;0
460;Jadon Sancho;eng ENG;FW,MF;Manchester Utd;22;2000;18.7;6;21;9;42.9;1.12;0.48;0.29;0.67;14.1;0;0;0;4.2;4.2;0.2;1.8;1.8;87;4.64;80;1;4;2;0;0;9;0.48;7;0;2;0;0;0
461;Morgan Sanson;fr FRA;MF;Aston Villa;27;1994;0.1;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
462;Pablo Sarabia;es ESP;FW,MF;Wolves;30;1992;8.5;1;20;5;25;2.35;0.59;0.05;0.2;14.8;1;0;0;3.1;3.1;0.15;-2.1;-2.1;31;3.65;21;5;0;5;0;0;0;0;0;0;0;0;0;0
